sample_index,filename,filepath,layer_1_thickness_m,layer_1_sand_pct,layer_1_silt_pct,layer_1_clay_pct,layer_1_theta_v,layer_1_bulk_density_gcm3,layer_1_particle_density_gcm3,layer_1_organic_fraction,layer_1_salinity_class
1060,gpr_dataset_1060.in,datasets/run-fe3/files/gpr_dataset_1060.in,0.19062660093136716,24.857061,48.003947,27.138992,0.18917558871420537,1.368509158999714,2.6341252967471362,0.05,brackish
1061,gpr_dataset_1061.in,datasets/run-fe3/files/gpr_dataset_1061.in,0.1899979726012527,46.061368,34.201521,19.737111,0.2279829228242803,1.389455481118839,2.6261157663102543,0.05,brackish
1062,gpr_dataset_1062.in,datasets/run-fe3/files/gpr_dataset_1062.in,0.7765272500227685,43.803941,35.622585,20.573474,0.2126745530179219,1.3473463508251329,2.6713222320572454,0.05,slightly_saline
1063,gpr_dataset_1063.in,datasets/run-fe3/files/gpr_dataset_1063.in,0.47435750600156434,39.286179,39.839345,20.874476,0.17139249351361444,1.4157655604784531,2.6192755361976388,0.05,saline
1064,gpr_dataset_1064.in,datasets/run-fe3/files/gpr_dataset_1064.in,0.3495161589885206,32.805563,43.074863,24.119574,0.14692227700705535,1.38441079893434,2.623216640553803,0.05,brackish
1065,gpr_dataset_1065.in,datasets/run-fe3/files/gpr_dataset_1065.in,0.12573296958069916,43.235658,33.160663,23.603679,0.14685905575392738,1.2716406544526613,2.6908362568985873,0.05,slightly_saline
1066,gpr_dataset_1066.in,datasets/run-fe3/files/gpr_dataset_1066.in,0.5593060171453504,35.580267,37.176409,27.243324,0.1953561919536429,1.303444332818279,2.651605129543282,0.05,fresh
1067,gpr_dataset_1067.in,datasets/run-fe3/files/gpr_dataset_1067.in,0.4082476560150585,34.791757,43.667307,21.540936,0.25337185468645884,1.3922366887909852,2.6611411769400863,0.05,fresh
1068,gpr_dataset_1068.in,datasets/run-fe3/files/gpr_dataset_1068.in,0.21156758338514478,43.392165,35.474068,21.133767,0.15624237277618921,1.559772682471083,2.6473095850711172,0.05,brackish
1069,gpr_dataset_1069.in,datasets/run-fe3/files/gpr_dataset_1069.in,0.9439090290051763,39.641821,36.116198,24.241981,0.10249110276953294,1.5153194241795434,2.6933303306429632,0.05,saline
1070,gpr_dataset_1070.in,datasets/run-fe3/files/gpr_dataset_1070.in,0.9819210721873985,38.707841,46.660969,14.63119,0.24687858625969242,1.4759984564807898,2.6153549107140552,0.05,saline
1071,gpr_dataset_1071.in,datasets/run-fe3/files/gpr_dataset_1071.in,0.14361034684300475,34.658852,42.713643,22.627505,0.1004883453059762,1.5474448263854945,2.6249047859382775,0.05,slightly_saline
1072,gpr_dataset_1072.in,datasets/run-fe3/files/gpr_dataset_1072.in,0.14962732151103428,42.82639,34.464885,22.708725,0.15993271770950296,1.2784900012736085,2.648460610665413,0.05,slightly_saline
1073,gpr_dataset_1073.in,datasets/run-fe3/files/gpr_dataset_1073.in,0.985333908388446,49.192068,34.871736,15.936196,0.2100295789585117,1.4716985344326952,2.6624388810481414,0.05,saline
1074,gpr_dataset_1074.in,datasets/run-fe3/files/gpr_dataset_1074.in,0.8306898243349606,36.734574,47.60987,15.655556,0.2139071841364097,1.2309621621333315,2.618216429091211,0.05,fresh
1075,gpr_dataset_1075.in,datasets/run-fe3/files/gpr_dataset_1075.in,0.34347282667439627,32.965364,44.796915,22.237721,0.10988495238928153,1.245097440360147,2.617447021922099,0.05,brackish
1076,gpr_dataset_1076.in,datasets/run-fe3/files/gpr_dataset_1076.in,0.5257925524265786,43.128787,37.427945,19.443268,0.2257601663093485,1.538069916023419,2.6221953935785707,0.05,saline
1077,gpr_dataset_1077.in,datasets/run-fe3/files/gpr_dataset_1077.in,0.5480472400322686,38.871364,42.177899,18.950737,0.24955186528349432,1.5169218407549916,2.693180950816838,0.05,fresh
1078,gpr_dataset_1078.in,datasets/run-fe3/files/gpr_dataset_1078.in,0.5677076808032455,37.012682,45.024228,17.96309,0.11704606090709956,1.5047276378923142,2.602772380378059,0.05,brackish
1079,gpr_dataset_1079.in,datasets/run-fe3/files/gpr_dataset_1079.in,0.560144781357567,40.213308,40.599507,19.187185,0.16168118832014486,1.312171414771926,2.6098773192445037,0.05,saline
1080,gpr_dataset_1080.in,datasets/run-fe3/files/gpr_dataset_1080.in,0.4488567820947331,36.665302,38.328367,25.006331,0.13979782750654696,1.2774564218448081,2.672864333839208,0.05,slightly_saline
1081,gpr_dataset_1081.in,datasets/run-fe3/files/gpr_dataset_1081.in,0.670630374356588,33.969917,38.862827,27.167256,0.13856820645464088,1.3726216045376076,2.613662121782803,0.05,slightly_saline
1082,gpr_dataset_1082.in,datasets/run-fe3/files/gpr_dataset_1082.in,0.4046118835314755,43.974128,37.040837,18.985035,0.2233036056547077,1.5940218221376021,2.657123860768558,0.05,saline
1083,gpr_dataset_1083.in,datasets/run-fe3/files/gpr_dataset_1083.in,0.8939314518744047,30.607068,42.750159,26.642773,0.1957036028453067,1.4096276083494654,2.6192230440166986,0.05,brackish
1084,gpr_dataset_1084.in,datasets/run-fe3/files/gpr_dataset_1084.in,0.44792597421610814,42.680413,40.108641,17.210946,0.20478717210137914,1.3871834503287641,2.6718132437150643,0.05,saline
1085,gpr_dataset_1085.in,datasets/run-fe3/files/gpr_dataset_1085.in,0.6213986810560138,36.731327,44.517571,18.751102,0.1885074491790093,1.366085714166339,2.612151306504788,0.05,brackish
1086,gpr_dataset_1086.in,datasets/run-fe3/files/gpr_dataset_1086.in,0.22879851843033072,41.428294,37.687822,20.883884,0.12606858604712087,1.2515154711303782,2.6795287922169098,0.05,saline
1087,gpr_dataset_1087.in,datasets/run-fe3/files/gpr_dataset_1087.in,0.417949197237487,28.898503,42.801851,28.299646,0.11713697057231441,1.35298414905002,2.623428436223047,0.05,saline
1088,gpr_dataset_1088.in,datasets/run-fe3/files/gpr_dataset_1088.in,0.3585599009419136,32.996832,42.967805,24.035363,0.13792694484851334,1.27936654919688,2.6259572541975835,0.05,slightly_saline
1089,gpr_dataset_1089.in,datasets/run-fe3/files/gpr_dataset_1089.in,0.1859171390401414,39.74576,35.522469,24.731771,0.17828921408899737,1.2494206746871894,2.6727975879302712,0.05,slightly_saline
1090,gpr_dataset_1090.in,datasets/run-fe3/files/gpr_dataset_1090.in,0.17093372561659587,34.918296,40.15838,24.923324,0.18765829986798122,1.482417709049671,2.6906759348567455,0.05,brackish
1091,gpr_dataset_1091.in,datasets/run-fe3/files/gpr_dataset_1091.in,0.2367330959973304,36.70284,49.409743,13.887417,0.2235147084690422,1.3968085931308558,2.6295653454087637,0.05,brackish
1092,gpr_dataset_1092.in,datasets/run-fe3/files/gpr_dataset_1092.in,0.33102559619923266,41.306108,30.641919,28.051973,0.1424531404968639,1.2490258674807597,2.6427513817690427,0.05,brackish
1093,gpr_dataset_1093.in,datasets/run-fe3/files/gpr_dataset_1093.in,0.8959962975916921,36.891706,49.034208,14.074086,0.1431663662029923,1.2774105546309997,2.697339163421424,0.05,fresh
1094,gpr_dataset_1094.in,datasets/run-fe3/files/gpr_dataset_1094.in,0.9076878805404607,39.941873,39.030215,21.027912,0.14282379903029696,1.3074093190831102,2.6473895623124197,0.05,saline
1095,gpr_dataset_1095.in,datasets/run-fe3/files/gpr_dataset_1095.in,0.4395508777988003,34.756511,43.293354,21.950135,0.26620052615515355,1.365053010224403,2.6912444807998135,0.05,brackish
1096,gpr_dataset_1096.in,datasets/run-fe3/files/gpr_dataset_1096.in,0.49645858417318345,41.651891,40.495018,17.853091,0.20083763349930261,1.48868779278573,2.6639872419452657,0.05,saline
1097,gpr_dataset_1097.in,datasets/run-fe3/files/gpr_dataset_1097.in,0.380021165795113,38.777172,41.674327,19.548501,0.23168017274862351,1.4673363215755573,2.6604064204211415,0.05,saline
1098,gpr_dataset_1098.in,datasets/run-fe3/files/gpr_dataset_1098.in,0.4898429022462162,37.605365,42.241176,20.153459,0.2722754205260951,1.383813879944093,2.670117509997874,0.05,slightly_saline
1099,gpr_dataset_1099.in,datasets/run-fe3/files/gpr_dataset_1099.in,0.6914491622332725,39.139587,49.684216,11.176197,0.16381516165799742,1.241456248113151,2.6818105693758256,0.05,saline
1100,gpr_dataset_1100.in,datasets/run-fe3/files/gpr_dataset_1100.in,0.9753082947142158,44.607933,35.210965,20.181102,0.15311900581420845,1.2723109822012,2.627543697896965,0.05,brackish
1101,gpr_dataset_1101.in,datasets/run-fe3/files/gpr_dataset_1101.in,0.63842910007229,33.768384,43.353876,22.87774,0.2871813748321339,1.5273205802396226,2.6016184960775584,0.05,saline
1102,gpr_dataset_1102.in,datasets/run-fe3/files/gpr_dataset_1102.in,0.3387952027303516,39.848698,41.082691,19.068611,0.280538420499594,1.5264003242022341,2.695974072218262,0.05,slightly_saline
1103,gpr_dataset_1103.in,datasets/run-fe3/files/gpr_dataset_1103.in,0.7250879532144485,40.849866,41.327521,17.822613,0.29447836269413596,1.2732860889020527,2.666564605098102,0.05,slightly_saline
1104,gpr_dataset_1104.in,datasets/run-fe3/files/gpr_dataset_1104.in,0.7872857565098585,41.223676,43.503128,15.273196,0.23999331023964843,1.4900219651537299,2.6555057966987827,0.05,saline
1105,gpr_dataset_1105.in,datasets/run-fe3/files/gpr_dataset_1105.in,0.3349479260365054,39.71752,49.909612,10.372868,0.1405443482212485,1.4704623210515562,2.689494798821739,0.05,fresh
1106,gpr_dataset_1106.in,datasets/run-fe3/files/gpr_dataset_1106.in,0.5904058606736488,33.640244,42.894376,23.46538,0.23230370692015626,1.3145206220139647,2.6605455167005796,0.05,brackish
1107,gpr_dataset_1107.in,datasets/run-fe3/files/gpr_dataset_1107.in,0.5682580522133298,43.846174,42.794402,13.359424,0.20604500630896833,1.5366517103730022,2.6639420941333833,0.05,slightly_saline
1108,gpr_dataset_1108.in,datasets/run-fe3/files/gpr_dataset_1108.in,0.9195416459786822,43.2109,30.954627,25.834473,0.27366402698322223,1.432348616330507,2.6560632604909937,0.05,fresh
1109,gpr_dataset_1109.in,datasets/run-fe3/files/gpr_dataset_1109.in,0.588425245093673,39.379302,43.754391,16.866307,0.13463190307594344,1.5673642567936092,2.643705901111032,0.05,fresh
1110,gpr_dataset_1110.in,datasets/run-fe3/files/gpr_dataset_1110.in,0.38773037581347636,41.112737,43.828492,15.058771,0.2562496558485142,1.5432513309555853,2.6354903963541894,0.05,slightly_saline
1111,gpr_dataset_1111.in,datasets/run-fe3/files/gpr_dataset_1111.in,0.770608282201105,39.84256,39.816625,20.340815,0.18726949172277713,1.4026353220431211,2.611016561862021,0.05,saline
1112,gpr_dataset_1112.in,datasets/run-fe3/files/gpr_dataset_1112.in,0.7723916747158407,44.739626,36.314028,18.946346,0.2976755097492323,1.3754355314713744,2.6695807689621462,0.05,slightly_saline
1113,gpr_dataset_1113.in,datasets/run-fe3/files/gpr_dataset_1113.in,0.6774381467984875,27.084556,46.956909,25.958535,0.17183051689365408,1.387921922166377,2.6169019931297917,0.05,saline
1114,gpr_dataset_1114.in,datasets/run-fe3/files/gpr_dataset_1114.in,0.4276872159837557,33.892483,46.808535,19.298982,0.2276858123520859,1.5932460418445655,2.623794494782292,0.05,fresh
1115,gpr_dataset_1115.in,datasets/run-fe3/files/gpr_dataset_1115.in,0.258633209013448,47.788897,39.394454,12.816649,0.2983588912329783,1.3103612981085848,2.627449674370794,0.05,slightly_saline
1116,gpr_dataset_1116.in,datasets/run-fe3/files/gpr_dataset_1116.in,0.27413226786668293,40.944897,44.864886,14.190217,0.1375986401961172,1.3065475051649516,2.620237009653057,0.05,fresh
1117,gpr_dataset_1117.in,datasets/run-fe3/files/gpr_dataset_1117.in,0.6946899787811678,37.882413,37.121046,24.996541,0.2574376125007592,1.2864361760095633,2.656013266277309,0.05,slightly_saline
1118,gpr_dataset_1118.in,datasets/run-fe3/files/gpr_dataset_1118.in,0.5367193254558547,38.996749,35.409504,25.593747,0.2829051601740285,1.2292184644115893,2.6841440698520698,0.05,brackish
1119,gpr_dataset_1119.in,datasets/run-fe3/files/gpr_dataset_1119.in,0.964498521075511,39.475425,36.048031,24.476544,0.25283089259003383,1.417389560833423,2.6323298061278826,0.05,saline
1120,gpr_dataset_1120.in,datasets/run-fe3/files/gpr_dataset_1120.in,0.8935684942123473,32.651755,38.115573,29.232672,0.18499784639503414,1.5897243862527741,2.6668681357535178,0.05,slightly_saline
1121,gpr_dataset_1121.in,datasets/run-fe3/files/gpr_dataset_1121.in,0.3495711319140923,34.889976,37.587566,27.522458,0.1945301922044207,1.4151892827824653,2.6934209777573193,0.05,slightly_saline
1122,gpr_dataset_1122.in,datasets/run-fe3/files/gpr_dataset_1122.in,0.4668782627346333,47.816136,40.25929,11.924574,0.1426036306943567,1.4407213735739135,2.6978026181360577,0.05,fresh
1123,gpr_dataset_1123.in,datasets/run-fe3/files/gpr_dataset_1123.in,0.1710372501645846,49.602241,35.765425,14.632334,0.2875799775709564,1.4951267966527149,2.6614620879102056,0.05,brackish
1124,gpr_dataset_1124.in,datasets/run-fe3/files/gpr_dataset_1124.in,0.9490483105926059,45.459671,42.030953,12.509376,0.15178618598052335,1.2728686211435074,2.6672798606879917,0.05,slightly_saline
1125,gpr_dataset_1125.in,datasets/run-fe3/files/gpr_dataset_1125.in,0.9954117112917448,39.055099,36.63318,24.311721,0.2452480156366759,1.2686185243005286,2.616288435417611,0.05,fresh
1126,gpr_dataset_1126.in,datasets/run-fe3/files/gpr_dataset_1126.in,0.4672961925536363,38.830077,33.909642,27.260281,0.21176461115287046,1.4735016955572378,2.658242470405518,0.05,slightly_saline
1127,gpr_dataset_1127.in,datasets/run-fe3/files/gpr_dataset_1127.in,0.22144096664762425,38.755061,40.323975,20.920964,0.11397343846402755,1.3504322360123158,2.6482181628602937,0.05,fresh
1128,gpr_dataset_1128.in,datasets/run-fe3/files/gpr_dataset_1128.in,0.12428644912535375,42.912104,32.178567,24.909329,0.22616539104666192,1.3151665892077578,2.66278748040853,0.05,saline
1129,gpr_dataset_1129.in,datasets/run-fe3/files/gpr_dataset_1129.in,0.9605638580127664,30.459169,43.392947,26.147884,0.23485814607700833,1.5376581132673521,2.6910851021672357,0.05,slightly_saline
1130,gpr_dataset_1130.in,datasets/run-fe3/files/gpr_dataset_1130.in,0.3128700289264396,37.333253,37.039761,25.626986,0.24983250780730681,1.2203558532461414,2.667047192047664,0.05,slightly_saline
1131,gpr_dataset_1131.in,datasets/run-fe3/files/gpr_dataset_1131.in,0.32460634869177607,31.810354,49.809345,18.380301,0.13103030456825152,1.4408723768716987,2.631541106923258,0.05,saline
1132,gpr_dataset_1132.in,datasets/run-fe3/files/gpr_dataset_1132.in,0.657279018105386,40.069994,36.151643,23.778363,0.20632354264175043,1.4258763702173336,2.695269044709761,0.05,brackish
1133,gpr_dataset_1133.in,datasets/run-fe3/files/gpr_dataset_1133.in,0.3550876899468084,31.405632,43.181839,25.412529,0.16685294933169909,1.5513080451041126,2.6652971128378353,0.05,brackish
1134,gpr_dataset_1134.in,datasets/run-fe3/files/gpr_dataset_1134.in,0.7358154005088797,39.546814,40.230292,20.222894,0.2404684479997126,1.270856339010749,2.6927082099879134,0.05,brackish
1135,gpr_dataset_1135.in,datasets/run-fe3/files/gpr_dataset_1135.in,0.7801862271707044,45.381312,35.701328,18.91736,0.2667163753957025,1.2902472599443175,2.6972636107779593,0.05,brackish
1136,gpr_dataset_1136.in,datasets/run-fe3/files/gpr_dataset_1136.in,0.8418359069710477,44.92474,43.734498,11.340762,0.1549845439525491,1.5139410187301956,2.6638077632150208,0.05,brackish
1137,gpr_dataset_1137.in,datasets/run-fe3/files/gpr_dataset_1137.in,0.2569487267053857,32.619728,43.071768,24.308504,0.2468760962493507,1.361735120650651,2.683132272879207,0.05,saline
1138,gpr_dataset_1138.in,datasets/run-fe3/files/gpr_dataset_1138.in,0.9024863661367432,36.165073,40.549772,23.285155,0.1817351175754441,1.524001074705446,2.605332863323843,0.05,fresh
1139,gpr_dataset_1139.in,datasets/run-fe3/files/gpr_dataset_1139.in,0.5521787642377577,45.191245,40.469458,14.339297,0.18611410844433024,1.5067941028688545,2.638867901019885,0.05,slightly_saline
1140,gpr_dataset_1140.in,datasets/run-fe3/files/gpr_dataset_1140.in,0.9212089608595826,44.0388,38.543223,17.417977,0.20062218045821034,1.2525150811700818,2.6725308299724047,0.05,fresh
1141,gpr_dataset_1141.in,datasets/run-fe3/files/gpr_dataset_1141.in,0.7381962465007283,36.111823,40.52458,23.363597,0.2320607975273093,1.5681743589269832,2.6826370558719517,0.05,brackish
1142,gpr_dataset_1142.in,datasets/run-fe3/files/gpr_dataset_1142.in,0.30524420133546026,38.534752,35.607021,25.858227,0.2904684491325623,1.5649048610632341,2.603962723324033,0.05,brackish
1143,gpr_dataset_1143.in,datasets/run-fe3/files/gpr_dataset_1143.in,0.6138822295232539,35.60454,45.624332,18.771128,0.12986009786625657,1.20065715982274,2.65758029008198,0.05,slightly_saline
1144,gpr_dataset_1144.in,datasets/run-fe3/files/gpr_dataset_1144.in,0.8661939371832272,37.127421,43.98333,18.889249,0.26140902120995546,1.246728329070584,2.606193993025274,0.05,saline
1145,gpr_dataset_1145.in,datasets/run-fe3/files/gpr_dataset_1145.in,0.6147067663979148,40.766585,39.685106,19.548309,0.25829097418933267,1.257391224590276,2.675417597647616,0.05,slightly_saline
1146,gpr_dataset_1146.in,datasets/run-fe3/files/gpr_dataset_1146.in,0.1641865304483224,28.248659,48.807831,22.94351,0.25606294701355686,1.2814500846570578,2.6516730543699834,0.05,brackish
1147,gpr_dataset_1147.in,datasets/run-fe3/files/gpr_dataset_1147.in,0.3247859893605749,40.168232,40.983233,18.848535,0.2724523931586953,1.5631747596391516,2.699983640066608,0.05,fresh
1148,gpr_dataset_1148.in,datasets/run-fe3/files/gpr_dataset_1148.in,0.2986392902201339,44.046496,42.343876,13.609628,0.24437076533069155,1.30831339155505,2.6170109977030314,0.05,fresh
1149,gpr_dataset_1149.in,datasets/run-fe3/files/gpr_dataset_1149.in,0.6034210220802746,40.43425,33.959043,25.606707,0.29797177558622673,1.3031687615230354,2.6565029309553316,0.05,fresh
1150,gpr_dataset_1150.in,datasets/run-fe3/files/gpr_dataset_1150.in,0.36426319896453974,31.144676,46.643179,22.212145,0.21770179869290907,1.5993744206081995,2.636957697444894,0.05,slightly_saline
1151,gpr_dataset_1151.in,datasets/run-fe3/files/gpr_dataset_1151.in,0.5935708474343065,28.563829,48.987768,22.448403,0.10795880732984385,1.3796740322755168,2.6488321967896624,0.05,fresh
1152,gpr_dataset_1152.in,datasets/run-fe3/files/gpr_dataset_1152.in,0.20118836754791486,38.403535,40.6917,20.904765,0.15481918540847606,1.2179152506937603,2.693043952073606,0.05,saline
1153,gpr_dataset_1153.in,datasets/run-fe3/files/gpr_dataset_1153.in,0.936304552774225,41.89013,40.791809,17.318061,0.15014343824911133,1.4523854579403612,2.6586057557398046,0.05,slightly_saline
1154,gpr_dataset_1154.in,datasets/run-fe3/files/gpr_dataset_1154.in,0.7003506143450854,41.786691,41.644848,16.568461,0.12324710714484122,1.3119423316463348,2.695170406148118,0.05,slightly_saline
1155,gpr_dataset_1155.in,datasets/run-fe3/files/gpr_dataset_1155.in,0.546843265474664,39.827776,40.284282,19.887942,0.16089156145704306,1.4043804470974848,2.6241417946147894,0.05,saline
1156,gpr_dataset_1156.in,datasets/run-fe3/files/gpr_dataset_1156.in,0.36348014270396234,44.709224,32.248796,23.04198,0.17571344562669802,1.532808619193109,2.673936774768986,0.05,fresh
1157,gpr_dataset_1157.in,datasets/run-fe3/files/gpr_dataset_1157.in,0.16663383558153883,38.090668,33.439037,28.470295,0.2981986912564096,1.4188629524614917,2.646549117621828,0.05,slightly_saline
1158,gpr_dataset_1158.in,datasets/run-fe3/files/gpr_dataset_1158.in,0.8907264580697439,45.869337,38.36902,15.761643,0.25969645734731206,1.532087847784744,2.651551757980612,0.05,fresh
1159,gpr_dataset_1159.in,datasets/run-fe3/files/gpr_dataset_1159.in,0.9659439014234515,27.908568,44.668927,27.422505,0.24392858343783325,1.3013044375185339,2.691103828668107,0.05,brackish
1160,gpr_dataset_1160.in,datasets/run-fe3/files/gpr_dataset_1160.in,0.9458815676868689,42.214422,46.336595,11.448983,0.10715896058389551,1.2926502632199866,2.6653906303171886,0.05,brackish
1161,gpr_dataset_1161.in,datasets/run-fe3/files/gpr_dataset_1161.in,0.9783489886437157,28.530745,42.710689,28.758566,0.22969611763106013,1.478869019283989,2.6347447773796984,0.05,fresh
1162,gpr_dataset_1162.in,datasets/run-fe3/files/gpr_dataset_1162.in,0.5326593809970849,32.653736,38.283871,29.062393,0.13211647543747843,1.4869206231859178,2.6075914622690224,0.05,saline
1163,gpr_dataset_1163.in,datasets/run-fe3/files/gpr_dataset_1163.in,0.8336623231143357,28.023931,46.291076,25.684993,0.11185133543650604,1.4188379934693205,2.6025718494434886,0.05,slightly_saline
1164,gpr_dataset_1164.in,datasets/run-fe3/files/gpr_dataset_1164.in,0.9981769696992265,40.413206,36.806789,22.780005,0.1436567146874844,1.4732889846296038,2.6174958132604966,0.05,slightly_saline
1165,gpr_dataset_1165.in,datasets/run-fe3/files/gpr_dataset_1165.in,0.46181636674191007,22.699375,49.80589,27.494735,0.2020095916833426,1.4472158433625106,2.654092939921264,0.05,slightly_saline
1166,gpr_dataset_1166.in,datasets/run-fe3/files/gpr_dataset_1166.in,0.9955875109684861,45.26477,34.437316,20.297914,0.21172060345049865,1.4993157841339722,2.6034669795064715,0.05,fresh
1167,gpr_dataset_1167.in,datasets/run-fe3/files/gpr_dataset_1167.in,0.15532631438256223,38.839313,45.172437,15.98825,0.2254681619306233,1.4961168102390479,2.685163278651464,0.05,brackish
1168,gpr_dataset_1168.in,datasets/run-fe3/files/gpr_dataset_1168.in,0.7964610322329815,39.408373,46.767033,13.824594,0.15670268170969603,1.516143209876935,2.651807093548141,0.05,saline
1169,gpr_dataset_1169.in,datasets/run-fe3/files/gpr_dataset_1169.in,0.5085804346490067,38.345119,37.460023,24.194858,0.1550333850398963,1.3496255945403501,2.630841961717507,0.05,brackish
1170,gpr_dataset_1170.in,datasets/run-fe3/files/gpr_dataset_1170.in,0.8984551026763786,33.496296,40.926088,25.577616,0.28414390635162146,1.3833523875680518,2.6448360767493257,0.05,fresh
1171,gpr_dataset_1171.in,datasets/run-fe3/files/gpr_dataset_1171.in,0.7464326084443225,42.250205,45.264398,12.485397,0.2512304014008408,1.3591683109425385,2.6926807860857713,0.05,slightly_saline
1172,gpr_dataset_1172.in,datasets/run-fe3/files/gpr_dataset_1172.in,0.22738413625916146,36.910878,42.296386,20.792736,0.1422668798053319,1.2304634117851465,2.69894115963479,0.05,slightly_saline
1173,gpr_dataset_1173.in,datasets/run-fe3/files/gpr_dataset_1173.in,0.19833287980347938,29.232989,47.599087,23.167924,0.18505281606989277,1.388154167275962,2.6276400803670668,0.05,fresh
1174,gpr_dataset_1174.in,datasets/run-fe3/files/gpr_dataset_1174.in,0.8735469895853211,40.477588,45.267682,14.25473,0.25574747714864604,1.5462367118854254,2.6098847117197295,0.05,slightly_saline
1175,gpr_dataset_1175.in,datasets/run-fe3/files/gpr_dataset_1175.in,0.7852447452881081,38.817913,42.301154,18.880933,0.2664274507249469,1.5918279743368944,2.648446877138309,0.05,fresh
1176,gpr_dataset_1176.in,datasets/run-fe3/files/gpr_dataset_1176.in,0.4095990600533399,28.082997,46.699492,25.217511,0.28605334885426803,1.392270558307588,2.6651870715544757,0.05,saline
1177,gpr_dataset_1177.in,datasets/run-fe3/files/gpr_dataset_1177.in,0.5580849960326639,34.705006,47.049841,18.245153,0.2113477844631258,1.3629272213359866,2.6732704456288796,0.05,slightly_saline
1178,gpr_dataset_1178.in,datasets/run-fe3/files/gpr_dataset_1178.in,0.5431807519572367,41.138136,40.848613,18.013251,0.26736934403401913,1.5709188418638609,2.6793574295312297,0.05,fresh
1179,gpr_dataset_1179.in,datasets/run-fe3/files/gpr_dataset_1179.in,0.1464175943373297,41.323998,45.634262,13.04174,0.15946787369614573,1.3033824045168139,2.664447981960892,0.05,fresh
1180,gpr_dataset_1180.in,datasets/run-fe3/files/gpr_dataset_1180.in,0.7562970542554851,42.709744,41.956878,15.333378,0.16985798763771104,1.2007418646312975,2.6195356219425525,0.05,fresh
1181,gpr_dataset_1181.in,datasets/run-fe3/files/gpr_dataset_1181.in,0.7570145692157321,46.713357,39.852747,13.433896,0.17082005572885625,1.29072995018069,2.684556076537352,0.05,slightly_saline
1182,gpr_dataset_1182.in,datasets/run-fe3/files/gpr_dataset_1182.in,0.8770625525421996,39.470939,41.96847,18.560591,0.13495869508601085,1.401120549617306,2.6977239344959045,0.05,slightly_saline
1183,gpr_dataset_1183.in,datasets/run-fe3/files/gpr_dataset_1183.in,0.11460344124369354,42.829169,31.140944,26.029887,0.29480058414855714,1.398749565805901,2.6204869545405223,0.05,brackish
1184,gpr_dataset_1184.in,datasets/run-fe3/files/gpr_dataset_1184.in,0.3652042373061568,41.88704,43.590784,14.522176,0.2860410231285933,1.3488395873444734,2.605632854040703,0.05,slightly_saline
1185,gpr_dataset_1185.in,datasets/run-fe3/files/gpr_dataset_1185.in,0.7391170030857427,33.970332,42.909465,23.120203,0.2337825228044336,1.2358555432211105,2.693028854796369,0.05,brackish
1186,gpr_dataset_1186.in,datasets/run-fe3/files/gpr_dataset_1186.in,0.7884531367557038,37.297342,46.629333,16.073325,0.26665241289597574,1.5160985904472217,2.6668813176535484,0.05,slightly_saline
1187,gpr_dataset_1187.in,datasets/run-fe3/files/gpr_dataset_1187.in,0.23022254509011794,44.766828,35.549016,19.684156,0.22847368051006542,1.3070343397612147,2.6161457860645063,0.05,brackish
1188,gpr_dataset_1188.in,datasets/run-fe3/files/gpr_dataset_1188.in,0.7400597857460066,24.93947,48.866723,26.193807,0.1663737831624132,1.5368468728406335,2.6591972933414953,0.05,saline
1189,gpr_dataset_1189.in,datasets/run-fe3/files/gpr_dataset_1189.in,0.5403917153389065,42.361086,31.105513,26.533401,0.24652062233017075,1.2209520300046646,2.679023516699125,0.05,slightly_saline
1190,gpr_dataset_1190.in,datasets/run-fe3/files/gpr_dataset_1190.in,0.6134917446859205,32.230158,41.326761,26.443081,0.17492258996270083,1.2404940444400154,2.6156793206761124,0.05,saline
1191,gpr_dataset_1191.in,datasets/run-fe3/files/gpr_dataset_1191.in,0.16235463844865777,42.764585,31.90928,25.326135,0.2442154060556814,1.2538830354411061,2.626506896836819,0.05,saline
1192,gpr_dataset_1192.in,datasets/run-fe3/files/gpr_dataset_1192.in,0.8025722707608806,39.016793,36.267292,24.715915,0.19926355856403816,1.5559551292208,2.693888119585444,0.05,saline
1193,gpr_dataset_1193.in,datasets/run-fe3/files/gpr_dataset_1193.in,0.19063245126701228,39.297589,36.583529,24.118882,0.16971155151355088,1.499470849463953,2.6866880254711596,0.05,brackish
1194,gpr_dataset_1194.in,datasets/run-fe3/files/gpr_dataset_1194.in,0.1869626667106054,49.395343,37.079148,13.525509,0.1513705654550567,1.5812583361764316,2.6698074482645135,0.05,brackish
1195,gpr_dataset_1195.in,datasets/run-fe3/files/gpr_dataset_1195.in,0.9144783971263801,38.695815,41.731511,19.572674,0.1848151534082796,1.2360363086129416,2.6379725587583076,0.05,fresh
1196,gpr_dataset_1196.in,datasets/run-fe3/files/gpr_dataset_1196.in,0.26474789991444536,26.112964,46.895495,26.991541,0.29193245765490516,1.4490700884822805,2.636886603094529,0.05,slightly_saline
1197,gpr_dataset_1197.in,datasets/run-fe3/files/gpr_dataset_1197.in,0.3747128757652326,32.270464,45.689945,22.039591,0.17019777686110193,1.4005220487038124,2.6457883430526175,0.05,slightly_saline
