sample_index,filename,filepath,layer_1_thickness_m,layer_1_sand_pct,layer_1_silt_pct,layer_1_clay_pct,layer_1_theta_v,layer_1_bulk_density_gcm3,layer_1_particle_density_gcm3,layer_1_organic_fraction,layer_1_salinity_class,layer_2_thickness_m,layer_2_sand_pct,layer_2_silt_pct,layer_2_clay_pct,layer_2_theta_v,layer_2_bulk_density_gcm3,layer_2_particle_density_gcm3,layer_2_organic_fraction,layer_2_salinity_class
210,gpr_dataset_0210.in,datasets/check001/files/gpr_dataset_0210.in,0.2737800050198397,58.826836,26.426267,14.746898,0.24683322171414662,1.3563807072677836,2.62113905021059,0.05,,0.8767786039785985,39.425263,39.751589,20.823147,0.22315260885976904,1.554580910782867,2.6158972442639,0.02,
211,gpr_dataset_0211.in,datasets/check001/files/gpr_dataset_0211.in,0.16222461865778176,53.505501,34.694948,11.799551,0.21846730006921208,1.575409320802335,2.6704633945220038,0.05,,0.4917842489320512,43.057097,37.157171,19.785732,0.118580928833605,1.409168957714598,2.6372466761535307,0.02,
212,gpr_dataset_0212.in,datasets/check001/files/gpr_dataset_0212.in,0.21880871869043025,44.977417,38.634287,16.388296,0.20246398524669817,1.3490540843553553,2.6894491920312196,0.05,,0.8242727941394532,44.51414,36.302538,19.183322,0.12443611083979308,1.5716774183060902,2.6964917609202255,0.02,
214,gpr_dataset_0214.in,datasets/check001/files/gpr_dataset_0214.in,0.26101711383909726,45.259632,38.61564,16.124728,0.21357102009894285,1.4129426356813002,2.6348709199272085,0.05,,0.4763990964945132,37.065202,41.032337,21.90246,0.15957288099581804,1.43069363089058,2.6511513717468302,0.02,
215,gpr_dataset_0215.in,datasets/check001/files/gpr_dataset_0215.in,0.23247109050525044,56.401106,27.260055,16.338839,0.24135751569570252,1.3895427778759892,2.6108104530585843,0.05,,0.34468593772797695,42.831133,36.845176,20.323691,0.13917203618897453,1.6133281326715374,2.6892373797680933,0.02,
216,gpr_dataset_0216.in,datasets/check001/files/gpr_dataset_0216.in,0.15975822238379728,44.189518,36.287455,19.523027,0.27081447339502945,1.5407091233358434,2.660003330114557,0.05,,0.7623712265767902,39.796707,40.536294,19.666999,0.2496203649367444,1.4778278818135966,2.641856568608134,0.02,
217,gpr_dataset_0217.in,datasets/check001/files/gpr_dataset_0217.in,0.17765498420109166,44.93564,37.710635,17.353725,0.1784872740617026,1.517964962974271,2.622236319397627,0.05,,0.6742445710809492,39.54917,41.654448,18.796382,0.17609722834102232,1.6536257732733786,2.6840638694596404,0.02,
218,gpr_dataset_0218.in,datasets/check001/files/gpr_dataset_0218.in,0.2752989568684221,56.760341,28.563248,14.676411,0.18879777758403118,1.542503160742741,2.6762918218319305,0.05,,0.4281478499088165,45.316315,38.162879,16.520806,0.15329250941797487,1.6232629788028423,2.630708527133221,0.02,
219,gpr_dataset_0219.in,datasets/check001/files/gpr_dataset_0219.in,0.2576180873615198,54.998138,29.737872,15.26399,0.2776820832317115,1.441160970301204,2.6866393369692543,0.05,,0.7085022338198064,46.913497,30.156362,22.930141,0.17507160617390566,1.6602493264094689,2.638166921980559,0.02,
220,gpr_dataset_0220.in,datasets/check001/files/gpr_dataset_0220.in,0.15967115076349264,50.072857,32.069432,17.857711,0.28599314017591915,1.4372714299184624,2.631638345764871,0.05,,0.8009679192770252,42.740524,37.276191,19.983284,0.12652363998451913,1.5903496907458012,2.6004713501423993,0.02,
221,gpr_dataset_0221.in,datasets/check001/files/gpr_dataset_0221.in,0.15470557244029992,57.380919,24.285034,18.334048,0.22343656359450245,1.5290707501316498,2.6088041343759047,0.05,,0.7301358171075432,40.487131,36.120642,23.392227,0.1574974630080191,1.4113175955424813,2.619941425122812,0.02,
222,gpr_dataset_0222.in,datasets/check001/files/gpr_dataset_0222.in,0.1746202810854742,46.800511,35.822836,17.376652,0.18732346843138228,1.508057424151119,2.634434977406332,0.05,,0.3902515602998119,39.193837,43.462078,17.344085,0.22357657445116155,1.4894606760482416,2.6290827791809486,0.02,
223,gpr_dataset_0223.in,datasets/check001/files/gpr_dataset_0223.in,0.24556638228936256,53.22402,27.424815,19.351165,0.29932086147418924,1.402819851777268,2.6901383776144527,0.05,,0.5514756204566427,31.585264,45.796138,22.618597,0.1605087466751688,1.4685254854507477,2.6727168828136323,0.02,
224,gpr_dataset_0224.in,datasets/check001/files/gpr_dataset_0224.in,0.12624115528343652,55.703561,32.388102,11.908337,0.20498871770997726,1.4951621140363676,2.6037363427692597,0.05,,0.9135808963196332,38.463525,44.57427,16.962205,0.24920203504855973,1.5985909747513682,2.6653567618400755,0.02,
225,gpr_dataset_0225.in,datasets/check001/files/gpr_dataset_0225.in,0.10394835330282903,56.075564,29.536758,14.387678,0.23209235770933884,1.4423189014983213,2.615312709812444,0.05,,0.7866344204546363,42.502011,35.934218,21.563771,0.1993724448833345,1.4809931448611566,2.6605634336924004,0.02,
226,gpr_dataset_0226.in,datasets/check001/files/gpr_dataset_0226.in,0.1274327045959618,59.03404,23.04329,17.922671,0.16766018526558588,1.3342037658052743,2.6106263708306394,0.05,,0.4390526631943975,37.98903,39.402532,22.608438,0.13025097849732842,1.6110310250738775,2.6295351201000616,0.02,
228,gpr_dataset_0228.in,datasets/check001/files/gpr_dataset_0228.in,0.11996178301152349,56.347747,26.932592,16.719661,0.2702394154035671,1.3938121320888293,2.6738540195792178,0.05,,0.3664989292314062,45.34462,31.041373,23.614007,0.1995032541236266,1.4511536829069125,2.6357527404237744,0.02,
229,gpr_dataset_0229.in,datasets/check001/files/gpr_dataset_0229.in,0.18754290335638696,51.95032,37.221429,10.828251,0.27224464343047444,1.3548608260910928,2.6400777514280755,0.05,,0.9736169511048278,36.662021,39.018428,24.319551,0.2199848645423425,1.594653945161679,2.6796909557035407,0.02,
230,gpr_dataset_0230.in,datasets/check001/files/gpr_dataset_0230.in,0.12261131127552923,49.405058,32.397462,18.19748,0.2703397176067644,1.5035179408747616,2.6181260560537303,0.05,,0.5658255453811213,41.48985,34.12805,24.3821,0.22578047148206676,1.6920333740676108,2.613065532954842,0.02,
231,gpr_dataset_0231.in,datasets/check001/files/gpr_dataset_0231.in,0.28407959712762054,52.207288,34.870565,12.922147,0.18924193008427348,1.3942713834621614,2.6704568176480623,0.05,,0.774550244714115,42.173369,38.623231,19.2034,0.24668433363261977,1.6009533074642945,2.6338300641768426,0.02,
232,gpr_dataset_0232.in,datasets/check001/files/gpr_dataset_0232.in,0.20462063504493477,58.369734,23.672318,17.957949,0.18728654922760613,1.4037248462372511,2.6676295568357444,0.05,,0.5694136321847,41.462858,36.487229,22.049913,0.10818491728415139,1.593019614967044,2.6156927373301744,0.02,
233,gpr_dataset_0233.in,datasets/check001/files/gpr_dataset_0233.in,0.2697691149552002,54.231286,35.548876,10.219838,0.22374719417166017,1.3722675450091695,2.6970145048783403,0.05,,0.33524550016858073,35.758142,44.488741,19.753117,0.13524999999869308,1.5377283784244704,2.6801261287726725,0.02,
234,gpr_dataset_0234.in,datasets/check001/files/gpr_dataset_0234.in,0.18961971713307477,58.741166,29.75663,11.502204,0.22460600220997515,1.4960119009415116,2.6102643321480152,0.05,,0.5886369833728846,47.260507,34.464884,18.274609,0.19063049140926963,1.5857198461239146,2.630459795810365,0.02,
235,gpr_dataset_0235.in,datasets/check001/files/gpr_dataset_0235.in,0.20166754806389298,58.657172,26.16667,15.176158,0.21816899739053763,1.4680452535318205,2.6619757969677087,0.05,,0.6311935767655121,41.643412,42.77749,15.579098,0.21389799266186757,1.466524132346057,2.634135711457684,0.02,
236,gpr_dataset_0236.in,datasets/check001/files/gpr_dataset_0236.in,0.2659767771268802,59.082949,25.750011,15.16704,0.2553144079889978,1.3137334329565102,2.616415536770539,0.05,,0.3983144311255742,42.291112,42.380832,15.328056,0.19162776492080258,1.4562630201594808,2.6930216259153146,0.02,
237,gpr_dataset_0237.in,datasets/check001/files/gpr_dataset_0237.in,0.17857929798303468,48.20705,34.951328,16.841622,0.16616486209312378,1.4243411035384992,2.6926626530537314,0.05,,0.8862263662405254,39.144105,42.579767,18.276128,0.1987685042500304,1.6868570964877252,2.6134636014430632,0.02,
238,gpr_dataset_0238.in,datasets/check001/files/gpr_dataset_0238.in,0.19976572842052226,55.927185,29.21507,14.857745,0.2881743471065702,1.3531607315506438,2.657855438570418,0.05,,0.8113462632199444,35.66273,41.335537,23.001733,0.2324043795338017,1.5512330358059492,2.6384662638743706,0.02,
239,gpr_dataset_0239.in,datasets/check001/files/gpr_dataset_0239.in,0.2959001520410086,54.86105,33.15799,11.98096,0.29453903065196285,1.5911474949736304,2.645284570608137,0.05,,0.39336028171126547,36.523874,42.009271,21.466855,0.14483697024331366,1.6104482931222155,2.686070754612916,0.02,
240,gpr_dataset_0240.in,datasets/check001/files/gpr_dataset_0240.in,0.242374871279029,56.795771,31.586934,11.617295,0.24362513838080824,1.3871738486437752,2.6345293580898583,0.05,,0.7706615991359218,42.339382,36.687231,20.973388,0.17558401585648747,1.6082935921181978,2.6322381397413857,0.02,
241,gpr_dataset_0241.in,datasets/check001/files/gpr_dataset_0241.in,0.12308105045672509,50.937096,32.057024,17.00588,0.25007358570783245,1.4252433799376567,2.6747868723376587,0.05,,0.8889725116918381,33.777173,44.394397,21.828431,0.17840949793138033,1.4075816423763416,2.6145326711632797,0.02,
242,gpr_dataset_0242.in,datasets/check001/files/gpr_dataset_0242.in,0.23405083575338836,48.557017,38.630697,12.812286,0.19299233222386647,1.375168302237455,2.6839381814465173,0.05,,0.783416395254807,37.283124,46.804704,15.912172,0.2221039326331703,1.4307440019013928,2.6868035373654413,0.02,
243,gpr_dataset_0243.in,datasets/check001/files/gpr_dataset_0243.in,0.24789849603456998,53.171868,32.33943,14.488702,0.18563932088493068,1.535292151861266,2.679882175248957,0.05,,0.5013470581550541,39.107301,43.840866,17.051833,0.24350529550177402,1.6927468166168378,2.6312653980894636,0.02,
244,gpr_dataset_0244.in,datasets/check001/files/gpr_dataset_0244.in,0.21042491950661268,49.402924,30.710869,19.886207,0.26713873393138277,1.5610354276964005,2.6829983481955146,0.05,,0.9380404639516169,40.231813,39.191693,20.576494,0.18199227050518618,1.5810160931865924,2.6776146745122333,0.02,
245,gpr_dataset_0245.in,datasets/check001/files/gpr_dataset_0245.in,0.29285796462520614,53.192983,27.299888,19.507129,0.17804648722984853,1.3521385395565917,2.6513846852774576,0.05,,0.5640387589368518,40.176077,42.844558,16.979366,0.18759790865258968,1.4765048444397266,2.633056278874227,0.02,
246,gpr_dataset_0246.in,datasets/check001/files/gpr_dataset_0246.in,0.2419378592632628,54.279627,29.061826,16.658547,0.15762831617928402,1.5797145596713573,2.661560867609933,0.05,,0.7633231476754573,39.872656,41.51772,18.609624,0.21760471728557523,1.4953577016116568,2.621996201542756,0.02,
247,gpr_dataset_0247.in,datasets/check001/files/gpr_dataset_0247.in,0.1367738195070718,48.307405,35.156297,16.536298,0.2305553928800863,1.32758366618172,2.6221198081101456,0.05,,0.44934766713033714,40.244336,40.879549,18.876115,0.21289835343317753,1.5591496686820474,2.699663108260434,0.02,
248,gpr_dataset_0248.in,datasets/check001/files/gpr_dataset_0248.in,0.2647376801850404,47.424093,36.930215,15.645692,0.24316975464354507,1.5876690448221802,2.668255136076853,0.05,,0.524655907354957,41.626318,42.126938,16.246744,0.1810355969413842,1.4848486982838192,2.691133592662862,0.02,
249,gpr_dataset_0249.in,datasets/check001/files/gpr_dataset_0249.in,0.26442181284799327,48.46306,36.788025,14.748915,0.15657774913657527,1.569484482671756,2.619251238793368,0.05,,0.6597262900892035,45.814535,31.202741,22.982724,0.18069622464463764,1.4021991758650534,2.606547182210372,0.02,
250,gpr_dataset_0250.in,datasets/check001/files/gpr_dataset_0250.in,0.23406702522861134,51.836479,34.854739,13.308782,0.16558902137605053,1.4613262642072484,2.6702742866267544,0.05,,0.9833567449373195,40.328794,38.048508,21.622699,0.21203362385113933,1.4461263731652936,2.6459225235260044,0.02,
251,gpr_dataset_0251.in,datasets/check001/files/gpr_dataset_0251.in,0.16634307509345755,53.889923,33.178969,12.931108,0.18879719384867633,1.4164097810934313,2.663021726462579,0.05,,0.6031175242474895,32.222125,46.16568,21.612195,0.19621341197224595,1.5855048076731806,2.675596059669518,0.02,
252,gpr_dataset_0252.in,datasets/check001/files/gpr_dataset_0252.in,0.21712160266267783,46.352846,39.326778,14.320377,0.1629757832156689,1.5295822723061387,2.6437676149468228,0.05,,0.5765792807600323,41.944023,38.319108,19.736869,0.12045721904943202,1.5172977696286971,2.6797484612833466,0.02,
253,gpr_dataset_0253.in,datasets/check001/files/gpr_dataset_0253.in,0.20914489372816453,59.887144,23.14605,16.966806,0.28712533745769264,1.5385051366697378,2.6729324576615845,0.05,,0.5611913604302268,44.289927,37.130733,18.57934,0.11848527384002486,1.4015089517222015,2.659665488745333,0.02,
254,gpr_dataset_0254.in,datasets/check001/files/gpr_dataset_0254.in,0.2074304097108922,57.492851,25.453322,17.053827,0.2855319563961819,1.4031554949545941,2.641265449602625,0.05,,0.7521520524920612,44.388986,36.634111,18.976903,0.2252122550302093,1.4582978646038975,2.618135798477365,0.02,
255,gpr_dataset_0255.in,datasets/check001/files/gpr_dataset_0255.in,0.2599320107211063,50.305816,32.653356,17.040828,0.299146957563815,1.4383795611068781,2.6549664609679167,0.05,,0.5034568672640597,42.899968,39.524872,17.57516,0.1983209471045429,1.4300135171826267,2.6619515777154334,0.02,
258,gpr_dataset_0258.in,datasets/check001/files/gpr_dataset_0258.in,0.20772360741560447,53.939845,26.4743,19.585855,0.15467913465124636,1.474567147148179,2.6405134467551115,0.05,,0.7130254182885025,43.913596,37.440359,18.646044,0.24980922625177776,1.5416311852348776,2.677519723883743,0.02,
259,gpr_dataset_0259.in,datasets/check001/files/gpr_dataset_0259.in,0.1731637260206019,45.727622,36.4484,17.823979,0.19364987403215608,1.439410342651136,2.6510411993343785,0.05,,0.5777496103547952,37.501939,40.508422,21.989639,0.22098100853918476,1.5842107929680385,2.6165843552032158,0.02,
261,gpr_dataset_0261.in,datasets/check001/files/gpr_dataset_0261.in,0.1939348458020418,48.534491,35.579794,15.885714,0.2744470733480475,1.5504616798652182,2.6263316069384155,0.05,,0.68104504346186,35.16363,45.24363,19.592739,0.1980004819835275,1.6506407203029934,2.651666289755394,0.02,
262,gpr_dataset_0262.in,datasets/check001/files/gpr_dataset_0262.in,0.17526575620870904,57.004047,29.732412,13.263542,0.28015791328068707,1.4460584688022529,2.648211008971313,0.05,,0.7229476861999808,44.747705,36.636385,18.615911,0.11156323386118704,1.593043100716493,2.6211517104135758,0.02,
263,gpr_dataset_0263.in,datasets/check001/files/gpr_dataset_0263.in,0.13738113516175351,50.924346,37.02128,12.054374,0.18455194988989868,1.5433517888118882,2.672025565887495,0.05,,0.6370616545726402,43.777712,37.846246,18.376042,0.22500474945928814,1.4067338114462873,2.6043144331335166,0.02,
264,gpr_dataset_0264.in,datasets/check001/files/gpr_dataset_0264.in,0.21469730227045364,50.139125,37.806038,12.054837,0.23584039488456968,1.3167736012481333,2.625825964601671,0.05,,0.42602627770340795,43.980376,37.559634,18.45999,0.10279300534558554,1.6158641898512265,2.666174506262916,0.02,
265,gpr_dataset_0265.in,datasets/check001/files/gpr_dataset_0265.in,0.1566909252811281,57.88962,23.633247,18.477132,0.24012580716168,1.5383848210781355,2.68204531801305,0.05,,0.42731890630906977,42.881971,35.036311,22.081719,0.15140069118404978,1.5360410435420275,2.659059599093231,0.02,
266,gpr_dataset_0266.in,datasets/check001/files/gpr_dataset_0266.in,0.14596275743575596,58.250103,27.069946,14.679951,0.27893875380159083,1.451307857821214,2.6419795012671607,0.05,,0.4046928355385192,34.480703,42.679584,22.839713,0.10585548454271924,1.6351604704516305,2.650332920813846,0.02,
267,gpr_dataset_0267.in,datasets/check001/files/gpr_dataset_0267.in,0.1235032813149541,56.231723,25.606031,18.162246,0.274128266797811,1.5690906858542597,2.6774870423067805,0.05,,0.7544622145745736,43.352984,40.101222,16.545794,0.17947247784095582,1.468845876913715,2.6802300196007813,0.02,
268,gpr_dataset_0268.in,datasets/check001/files/gpr_dataset_0268.in,0.2579111170301909,49.189125,32.824915,17.98596,0.2642308840571238,1.5090122809472402,2.609771690834678,0.05,,0.39371817393722097,40.439111,35.435648,24.125241,0.1424900002013434,1.6630298939579673,2.6408646704687215,0.02,
269,gpr_dataset_0269.in,datasets/check001/files/gpr_dataset_0269.in,0.13780420274357413,51.236229,33.84209,14.921681,0.16767429059717265,1.3021582157351745,2.6654546120803198,0.05,,0.7814367157444433,40.303567,41.332697,18.363736,0.19773639021668976,1.4760898178695951,2.685497692626793,0.02,
270,gpr_dataset_0270.in,datasets/check001/files/gpr_dataset_0270.in,0.1847123094866726,52.786793,28.462756,18.750451,0.263245785091475,1.423968447488781,2.678378841696354,0.05,,0.6377274299048163,38.946436,42.792706,18.260858,0.14599796300118917,1.503306891264456,2.6705494607971088,0.02,
271,gpr_dataset_0271.in,datasets/check001/files/gpr_dataset_0271.in,0.24715648612092214,52.986244,30.794816,16.21894,0.2169892316122829,1.509793432688516,2.6161795117708135,0.05,,0.45012069907665603,39.891824,38.587892,21.520285,0.20455861130866904,1.6120369800598608,2.616073800913322,0.02,
272,gpr_dataset_0272.in,datasets/check001/files/gpr_dataset_0272.in,0.29291405027490347,54.654317,29.737685,15.607998,0.28887926816967735,1.4306132303658292,2.606408045636931,0.05,,0.45523917123365837,38.917637,37.876138,23.206225,0.24766721509469097,1.5841896772150141,2.652100554322056,0.02,
273,gpr_dataset_0273.in,datasets/check001/files/gpr_dataset_0273.in,0.24232116634179623,47.631182,35.679586,16.689232,0.24604369717952054,1.4316916145623708,2.6201707242806016,0.05,,0.75981895589479,47.437558,36.773915,15.788526,0.18992723693387342,1.5547440894658484,2.623167097281806,0.02,
274,gpr_dataset_0274.in,datasets/check001/files/gpr_dataset_0274.in,0.13389657836262042,53.928803,32.823978,13.247219,0.1736167141275586,1.599045143148162,2.677967287897642,0.05,,0.5471893643495696,37.9781,41.804421,20.217479,0.21053883102195925,1.4205851515811176,2.609016585759515,0.02,
276,gpr_dataset_0276.in,datasets/check001/files/gpr_dataset_0276.in,0.158850364893624,51.446487,31.47423,17.079283,0.28141695693646007,1.5439442048819123,2.657489387877391,0.05,,0.78593430302991,43.537518,36.424664,20.037818,0.21362099275700086,1.6883716175904842,2.6458848429334125,0.02,
277,gpr_dataset_0277.in,datasets/check001/files/gpr_dataset_0277.in,0.19214408829290242,58.643679,26.944331,14.41199,0.293316853068504,1.4549512651614516,2.6009723191714427,0.05,,0.8825239314462601,39.480845,35.97488,24.544275,0.22316120342387952,1.4228086461601066,2.6931396239835665,0.02,
278,gpr_dataset_0278.in,datasets/check001/files/gpr_dataset_0278.in,0.1953110908178579,48.204607,38.798938,12.996455,0.2920677163595217,1.5049321925571306,2.690992745898789,0.05,,0.6492995382545781,33.187104,43.648219,23.164677,0.13101679484830148,1.460829967636482,2.624969543394696,0.02,
279,gpr_dataset_0279.in,datasets/check001/files/gpr_dataset_0279.in,0.22371937983636164,51.996391,32.323663,15.679946,0.26463663189532904,1.4624421863809074,2.6042263126731,0.05,,0.6376044568407354,39.596542,37.200453,23.203005,0.23454996597899425,1.660630650687366,2.649080535160655,0.02,
280,gpr_dataset_0280.in,datasets/check001/files/gpr_dataset_0280.in,0.2968789365355109,56.874398,23.268076,19.857526,0.2217480114918065,1.462230383677548,2.6502475212121674,0.05,,0.5756018459966785,42.874491,32.843134,24.282374,0.20473668521442095,1.538021177013929,2.668921054905965,0.02,
281,gpr_dataset_0281.in,datasets/check001/files/gpr_dataset_0281.in,0.10236399572208979,49.629879,35.492553,14.877568,0.2419167144542657,1.3779102307270894,2.654856340037919,0.05,,0.4659974067552817,39.290244,42.115192,18.594564,0.17481550249152952,1.4631597446331968,2.6700712626816303,0.02,
282,gpr_dataset_0282.in,datasets/check001/files/gpr_dataset_0282.in,0.17446192557376322,49.31691,36.467895,14.215195,0.16498046113641796,1.3809847320707611,2.6235805172885507,0.05,,0.6025531262115844,34.41204,48.099692,17.488268,0.17493967391677762,1.6986685310898804,2.684938991539666,0.02,
283,gpr_dataset_0283.in,datasets/check001/files/gpr_dataset_0283.in,0.20340139498410012,52.765858,34.62692,12.607223,0.23432076781075667,1.4703503557615936,2.639840190186333,0.05,,0.7833802231724509,32.08549,47.588626,20.325884,0.19447933185432317,1.5349564457191374,2.6334656538514563,0.02,
284,gpr_dataset_0284.in,datasets/check001/files/gpr_dataset_0284.in,0.1721924042110243,49.996564,37.723588,12.279848,0.152975300042064,1.336371246765011,2.686736858397414,0.05,,0.9741815926425399,35.034268,42.807084,22.158648,0.12618082535941877,1.6340927294297711,2.6355109038390894,0.02,
285,gpr_dataset_0285.in,datasets/check001/files/gpr_dataset_0285.in,0.23463856802947003,48.124833,33.596077,18.27909,0.20716064976192686,1.3859570729667368,2.663171219048347,0.05,,0.4013938367946472,34.073969,47.154135,18.771897,0.19469101124887556,1.571491272162138,2.684890077193881,0.02,
286,gpr_dataset_0286.in,datasets/check001/files/gpr_dataset_0286.in,0.1142688156353115,53.400417,30.336432,16.263151,0.19370345291916297,1.3802417172611914,2.664464429315519,0.05,,0.4898736709459443,37.12143,45.097861,17.780709,0.1880379660289016,1.6896578098467483,2.6413989060873675,0.02,
287,gpr_dataset_0287.in,datasets/check001/files/gpr_dataset_0287.in,0.1367772398206768,44.154342,37.70877,18.136887,0.2910656006006993,1.5102090785274054,2.608006473787555,0.05,,0.4168373255277567,45.286218,33.744462,20.96932,0.21474945582003935,1.424975360417206,2.626245226426499,0.02,
288,gpr_dataset_0288.in,datasets/check001/files/gpr_dataset_0288.in,0.13105487240003239,51.103718,36.294036,12.602246,0.18710947789727883,1.3852525840174268,2.662648068462619,0.05,,0.3918939774388047,47.253631,30.887319,21.85905,0.2290553226120089,1.4975603949969436,2.6476154740655375,0.02,
289,gpr_dataset_0289.in,datasets/check001/files/gpr_dataset_0289.in,0.2949963090880189,56.016501,28.055045,15.928454,0.2954313396831819,1.5092868630721143,2.6177036639979714,0.05,,0.7183089391855924,40.21686,40.307513,19.475627,0.17851897065317612,1.5918584746132436,2.6309661328113996,0.02,
290,gpr_dataset_0290.in,datasets/check001/files/gpr_dataset_0290.in,0.16943366003282617,50.138493,35.6288,14.232707,0.20486749829225667,1.3779421131813174,2.630357291557309,0.05,,0.30006464247644965,41.455119,42.038201,16.50668,0.17037969328660393,1.402495133178912,2.6922088395744055,0.02,
291,gpr_dataset_0291.in,datasets/check001/files/gpr_dataset_0291.in,0.2893915023736249,58.957892,24.018861,17.023247,0.19393839195035817,1.3693646180557477,2.600721798500577,0.05,,0.5615507135689235,38.859056,41.884027,19.256917,0.12449042429954332,1.6211353562310131,2.6389723269853196,0.02,
292,gpr_dataset_0292.in,datasets/check001/files/gpr_dataset_0292.in,0.17567161205499235,52.566318,33.036915,14.396767,0.26468074411149217,1.5729863210317856,2.6807574940427576,0.05,,0.7792482032649635,34.43987,43.282968,22.277162,0.1619355814769871,1.6560446070174812,2.6182407179002642,0.02,
293,gpr_dataset_0293.in,datasets/check001/files/gpr_dataset_0293.in,0.1579190598582571,53.916587,33.077739,13.005673,0.24341306704133303,1.3563368327632035,2.6019395397247,0.05,,0.334742450556169,45.001116,37.282636,17.716248,0.14037926993337183,1.6145587826633825,2.6727107070447538,0.02,
294,gpr_dataset_0294.in,datasets/check001/files/gpr_dataset_0294.in,0.1465620995911911,49.839495,34.611901,15.548604,0.19673650278045832,1.5398387055808211,2.6997963446165603,0.05,,0.6245791270424004,43.287954,34.575747,22.136299,0.2427466062598912,1.4168115033205677,2.6775652910712524,0.02,
296,gpr_dataset_0296.in,datasets/check001/files/gpr_dataset_0296.in,0.19456510899830304,57.602456,28.186593,14.210951,0.2443746381196049,1.3126557746784193,2.6937420923632236,0.05,,0.6646483770422567,36.980401,45.105089,17.914511,0.23312793640653137,1.65909729972488,2.6217788249055105,0.02,
297,gpr_dataset_0297.in,datasets/check001/files/gpr_dataset_0297.in,0.12258569186324751,57.979508,29.167222,12.85327,0.19141500657576715,1.3358948776032216,2.678914378019489,0.05,,0.3062508991225395,32.0374,47.442882,20.519718,0.18943184258974188,1.51141959899097,2.6089479902749675,0.02,
298,gpr_dataset_0298.in,datasets/check001/files/gpr_dataset_0298.in,0.131539691239475,58.171141,31.54376,10.285099,0.24668623449718774,1.510398442006901,2.6791466244365214,0.05,,0.38807922036565845,32.334276,46.311746,21.353978,0.21350462848020835,1.6416576129759757,2.64387188980966,0.02,
300,gpr_dataset_0300.in,datasets/check001/files/gpr_dataset_0300.in,0.26626991867822397,58.249491,31.069077,10.681433,0.17325382171129905,1.3887017983632204,2.6263349268895433,0.05,,0.5569788949031775,32.779207,46.699455,20.521338,0.1278301435145725,1.4056159569764164,2.6856829288334216,0.02,
301,gpr_dataset_0301.in,datasets/check001/files/gpr_dataset_0301.in,0.25520331355958775,46.749155,35.937085,17.313761,0.2308434782390107,1.4162472520542209,2.6524069768810454,0.05,,0.648284411698683,40.416584,41.629621,17.953795,0.196135589467761,1.4331392402118213,2.6523200539193237,0.02,
302,gpr_dataset_0302.in,datasets/check001/files/gpr_dataset_0302.in,0.11333596861925313,57.840856,23.048555,19.110588,0.1803118543033173,1.4456110861710085,2.6098753586648535,0.05,,0.6997085269482892,42.423166,39.184125,18.392709,0.20519710323620688,1.4767815591001934,2.63663540200943,0.02,
303,gpr_dataset_0303.in,datasets/check001/files/gpr_dataset_0303.in,0.22119072484649,50.626477,38.40092,10.972603,0.2701529923516326,1.3182100564858155,2.6558019889470024,0.05,,0.9567707003899024,39.187148,38.228214,22.584638,0.22354644494161008,1.4797446903489995,2.6040653152274342,0.02,
304,gpr_dataset_0304.in,datasets/check001/files/gpr_dataset_0304.in,0.11407762592204883,44.06181,37.190234,18.747956,0.16456788752364937,1.5175515798427568,2.6531661051402473,0.05,,0.432622289174673,41.884088,36.149262,21.96665,0.12683468374433757,1.6247583073932117,2.641518460024974,0.02,
305,gpr_dataset_0305.in,datasets/check001/files/gpr_dataset_0305.in,0.12110283637983116,55.832699,28.734201,15.4331,0.24978635321603154,1.5648472058119678,2.6166809318903548,0.05,,0.42627757702004776,41.626342,40.22437,18.149289,0.24976503580799223,1.5329036509994862,2.6352324075270332,0.02,
306,gpr_dataset_0306.in,datasets/check001/files/gpr_dataset_0306.in,0.16303099922847947,59.805614,26.482612,13.711774,0.2646276551856557,1.4291764218199736,2.672586768361517,0.05,,0.7258893591799273,42.019866,34.907406,23.072728,0.2389220383888986,1.4762267381549072,2.6961651775631337,0.02,
307,gpr_dataset_0307.in,datasets/check001/files/gpr_dataset_0307.in,0.18949995779964987,46.865021,33.750793,19.384186,0.23936442399356786,1.455282807652099,2.699341200955454,0.05,,0.511289157752679,30.813022,47.0171,22.169877,0.14139357051154086,1.566098945985596,2.655632308550677,0.02,
309,gpr_dataset_0309.in,datasets/check001/files/gpr_dataset_0309.in,0.258580838862856,44.863115,37.694662,17.442223,0.2364348692665047,1.5722966926441284,2.659523120255958,0.05,,0.5102752776902922,43.772624,40.740908,15.486468,0.10838840632349792,1.6312704511010414,2.6347930206952936,0.02,
310,gpr_dataset_0310.in,datasets/check001/files/gpr_dataset_0310.in,0.2634283400093084,46.300207,35.787374,17.91242,0.18400765070432273,1.4958337549481053,2.6602301634316543,0.05,,0.30800406667382246,44.987848,37.186417,17.825735,0.10617733782453448,1.5619789188316007,2.6149580019167304,0.02,
311,gpr_dataset_0311.in,datasets/check001/files/gpr_dataset_0311.in,0.20048032208944655,51.61452,31.181966,17.203514,0.22570940191680522,1.3666256884454244,2.628978302915669,0.05,,0.5760256827146462,38.400342,37.232374,24.367284,0.1073966647105132,1.5197573898640826,2.6085078987468235,0.02,
