sample_index,filename,filepath,layer_1_thickness_m,layer_1_sand_pct,layer_1_silt_pct,layer_1_clay_pct,layer_1_theta_v,layer_1_bulk_density_gcm3,layer_1_particle_density_gcm3,layer_1_organic_fraction,layer_1_salinity_class
831,gpr_dataset_0831.in,datasets/sam-29/files/gpr_dataset_0831.in,0.49667410171906123,45.780021,27.178773,27.041206,0.1259313990469325,1.4657896808343926,2.6177878865484585,0.02,fresh
832,gpr_dataset_0832.in,datasets/sam-29/files/gpr_dataset_0832.in,0.4348848019942847,42.94946,32.041094,25.009446,0.2354355212735999,1.5377194940936387,2.6500553780919054,0.02,fresh
833,gpr_dataset_0833.in,datasets/sam-29/files/gpr_dataset_0833.in,0.10032061615288841,49.53032,31.385656,19.084024,0.08229343140004175,1.309840775024827,2.610640981993941,0.02,fresh
834,gpr_dataset_0834.in,datasets/sam-29/files/gpr_dataset_0834.in,0.4941034682779759,44.472666,31.867359,23.659975,0.07675933103143623,1.4538945834064492,2.6469483916444356,0.02,fresh
835,gpr_dataset_0835.in,datasets/sam-29/files/gpr_dataset_0835.in,0.27732581034359405,47.576481,25.878687,26.544832,0.15261258422682036,1.4193222022229226,2.639043671723498,0.02,fresh
836,gpr_dataset_0836.in,datasets/sam-29/files/gpr_dataset_0836.in,0.36236907910000393,47.245761,29.668027,23.086212,0.13138559673540828,1.5071229659873606,2.611950859183022,0.02,fresh
837,gpr_dataset_0837.in,datasets/sam-29/files/gpr_dataset_0837.in,0.2827083207052206,46.307183,38.669704,15.023113,0.2352059536395132,1.4238839239769545,2.6233568765070694,0.02,fresh
838,gpr_dataset_0838.in,datasets/sam-29/files/gpr_dataset_0838.in,0.4673265563238358,42.881875,35.784444,21.333681,0.07208378310138285,1.5677605557961656,2.6333393350923098,0.02,fresh
839,gpr_dataset_0839.in,datasets/sam-29/files/gpr_dataset_0839.in,0.13677204302108703,49.179125,23.094773,27.726102,0.18240037083208743,1.561862874167129,2.632387865938139,0.02,fresh
840,gpr_dataset_0840.in,datasets/sam-29/files/gpr_dataset_0840.in,0.3856588039628266,43.514344,33.327969,23.157687,0.14816214268588596,1.343429457848494,2.6264491194277273,0.02,fresh
841,gpr_dataset_0841.in,datasets/sam-29/files/gpr_dataset_0841.in,0.35481143289482875,39.364069,36.929554,23.706377,0.1540221032366202,1.352491843074087,2.6506995272941225,0.02,fresh
842,gpr_dataset_0842.in,datasets/sam-29/files/gpr_dataset_0842.in,0.2581035240851737,44.022752,38.284292,17.692956,0.2145286115594236,1.3616843090931101,2.697657673234749,0.02,fresh
843,gpr_dataset_0843.in,datasets/sam-29/files/gpr_dataset_0843.in,0.4093095341859402,45.034409,27.513569,27.452022,0.1992571992443491,1.3318724407681597,2.674365469239097,0.02,fresh
844,gpr_dataset_0844.in,datasets/sam-29/files/gpr_dataset_0844.in,0.18594139490665512,44.151679,30.762974,25.085347,0.1433008438709304,1.5312113442204514,2.6686232656043045,0.02,fresh
845,gpr_dataset_0845.in,datasets/sam-29/files/gpr_dataset_0845.in,0.4330710731132288,44.363522,36.305515,19.330963,0.05640270205651657,1.367230893271745,2.6960468700840963,0.02,fresh
846,gpr_dataset_0846.in,datasets/sam-29/files/gpr_dataset_0846.in,0.4198766114975706,44.215237,39.168427,16.616336,0.17170902053185405,1.555268705749066,2.6629603725568285,0.02,fresh
847,gpr_dataset_0847.in,datasets/sam-29/files/gpr_dataset_0847.in,0.18463775467359267,43.390959,34.052348,22.556693,0.22108261307170968,1.5125243325070754,2.65194590217092,0.02,fresh
848,gpr_dataset_0848.in,datasets/sam-29/files/gpr_dataset_0848.in,0.1322362896059353,42.39522,29.580595,28.024185,0.06320927448847154,1.5033912651330321,2.6990316794558074,0.02,fresh
849,gpr_dataset_0849.in,datasets/sam-29/files/gpr_dataset_0849.in,0.21255031146898845,37.11075,37.626601,25.262649,0.06966247335261425,1.5998628226193798,2.688976353844325,0.02,fresh
850,gpr_dataset_0850.in,datasets/sam-29/files/gpr_dataset_0850.in,0.31350622559388863,47.480698,29.434005,23.085297,0.20679547109730706,1.3023112192812412,2.6020598492931013,0.02,fresh
851,gpr_dataset_0851.in,datasets/sam-29/files/gpr_dataset_0851.in,0.47899103694403766,40.802118,33.132688,26.065194,0.07594905279767777,1.3428242021729955,2.6991542578592465,0.02,fresh
852,gpr_dataset_0852.in,datasets/sam-29/files/gpr_dataset_0852.in,0.17846284346214297,46.143189,24.741497,29.115314,0.0991667899986679,1.3642716702522557,2.6669555321635614,0.02,fresh
853,gpr_dataset_0853.in,datasets/sam-29/files/gpr_dataset_0853.in,0.3613263663065859,49.375298,30.242322,20.38238,0.21354852135597213,1.4884420915931855,2.693463885679801,0.02,fresh
854,gpr_dataset_0854.in,datasets/sam-29/files/gpr_dataset_0854.in,0.23296244626728227,39.672632,33.317763,27.009605,0.11286755343240934,1.5310977794635316,2.641945879600698,0.02,fresh
855,gpr_dataset_0855.in,datasets/sam-29/files/gpr_dataset_0855.in,0.4211144138743603,39.2302,35.041966,25.727834,0.1108387126423076,1.4992650886756342,2.6108046928369326,0.02,fresh
856,gpr_dataset_0856.in,datasets/sam-29/files/gpr_dataset_0856.in,0.1390576570892674,39.254769,34.493609,26.251622,0.09734008390983018,1.5952008938729794,2.661887531167548,0.02,fresh
857,gpr_dataset_0857.in,datasets/sam-29/files/gpr_dataset_0857.in,0.33558891741231905,45.200551,35.80673,18.992719,0.10806701164739348,1.319151882838156,2.617226327960378,0.02,fresh
858,gpr_dataset_0858.in,datasets/sam-29/files/gpr_dataset_0858.in,0.47729928047185877,47.111831,34.722134,18.166035,0.20197117943745746,1.3463287453697335,2.684958390173385,0.02,fresh
859,gpr_dataset_0859.in,datasets/sam-29/files/gpr_dataset_0859.in,0.2774606759195659,43.470487,38.551546,17.977967,0.08448318840583349,1.463304527812194,2.6845123140333578,0.02,fresh
860,gpr_dataset_0860.in,datasets/sam-29/files/gpr_dataset_0860.in,0.3759593147626217,47.086777,27.197702,25.715521,0.17929382466832777,1.4231917655722202,2.672731688071672,0.02,fresh
861,gpr_dataset_0861.in,datasets/sam-29/files/gpr_dataset_0861.in,0.3251445821013442,40.842061,32.083561,27.074378,0.10925942220659633,1.5977593684905962,2.6334139865055506,0.02,fresh
862,gpr_dataset_0862.in,datasets/sam-29/files/gpr_dataset_0862.in,0.23264850198733644,41.971586,33.933433,24.094981,0.09289655309863294,1.572048624305402,2.6174098694452104,0.02,fresh
863,gpr_dataset_0863.in,datasets/sam-29/files/gpr_dataset_0863.in,0.47969103399205304,42.510745,37.847544,19.641711,0.11788244371001777,1.4013535042919563,2.6178218498861368,0.02,fresh
864,gpr_dataset_0864.in,datasets/sam-29/files/gpr_dataset_0864.in,0.1434621785699676,40.980004,34.196917,24.823079,0.1044511930195859,1.578730107427141,2.6899466249441972,0.02,fresh
865,gpr_dataset_0865.in,datasets/sam-29/files/gpr_dataset_0865.in,0.4073871631300984,45.965623,34.618866,19.415511,0.1275251287486504,1.4067543368649038,2.6677468554845896,0.02,fresh
866,gpr_dataset_0866.in,datasets/sam-29/files/gpr_dataset_0866.in,0.47188085559663884,48.960349,21.830839,29.208812,0.13764155959390212,1.3629239901556676,2.689210006415251,0.02,fresh
867,gpr_dataset_0867.in,datasets/sam-29/files/gpr_dataset_0867.in,0.44682923162677624,44.455874,30.661107,24.883019,0.11839665277925718,1.4312486716017228,2.607465387169239,0.02,fresh
868,gpr_dataset_0868.in,datasets/sam-29/files/gpr_dataset_0868.in,0.10781862327721559,49.564859,31.581711,18.85343,0.08633602938477043,1.3106031738213877,2.624967524173707,0.02,fresh
869,gpr_dataset_0869.in,datasets/sam-29/files/gpr_dataset_0869.in,0.2676899066626297,46.30957,32.213761,21.476669,0.12932494599771593,1.5554701174542476,2.6803917283856364,0.02,fresh
870,gpr_dataset_0870.in,datasets/sam-29/files/gpr_dataset_0870.in,0.188014982409155,45.992986,26.134578,27.872436,0.1517066228614104,1.4444886389499572,2.6132995571927555,0.02,fresh
871,gpr_dataset_0871.in,datasets/sam-29/files/gpr_dataset_0871.in,0.27832682150534926,49.596929,34.423149,15.979922,0.08570129596091158,1.3544757274158798,2.6047166179956798,0.02,fresh
872,gpr_dataset_0872.in,datasets/sam-29/files/gpr_dataset_0872.in,0.159050305898813,43.688661,30.499065,25.812274,0.24908796804194755,1.5625071303399187,2.657056758383186,0.02,fresh
873,gpr_dataset_0873.in,datasets/sam-29/files/gpr_dataset_0873.in,0.24870738441505025,43.245188,32.407339,24.347473,0.18493157557202433,1.4836885620118827,2.6025414394661257,0.02,fresh
874,gpr_dataset_0874.in,datasets/sam-29/files/gpr_dataset_0874.in,0.26681065840626467,42.499998,30.110292,27.38971,0.2335032336895167,1.461539585215975,2.653526409377635,0.02,fresh
875,gpr_dataset_0875.in,datasets/sam-29/files/gpr_dataset_0875.in,0.2550459174686267,44.735088,38.358503,16.906409,0.19055529970721402,1.3893369093137238,2.6060401656582663,0.02,fresh
876,gpr_dataset_0876.in,datasets/sam-29/files/gpr_dataset_0876.in,0.3226727172551571,40.085459,31.703924,28.210617,0.07388962784194336,1.3693323840512721,2.62258155408686,0.02,fresh
877,gpr_dataset_0877.in,datasets/sam-29/files/gpr_dataset_0877.in,0.15226617823443223,43.025702,33.648395,23.325903,0.07452047495320012,1.5970915395124772,2.6399787423557757,0.02,fresh
878,gpr_dataset_0878.in,datasets/sam-29/files/gpr_dataset_0878.in,0.1584769274751393,47.270868,35.333137,17.395995,0.052659890287221824,1.5340690819924736,2.6991018521934533,0.02,fresh
879,gpr_dataset_0879.in,datasets/sam-29/files/gpr_dataset_0879.in,0.4288359128693966,45.009795,28.064429,26.925776,0.13073752694747587,1.4961509568048645,2.6640797494187707,0.02,fresh
880,gpr_dataset_0880.in,datasets/sam-29/files/gpr_dataset_0880.in,0.20129876460234222,35.660358,34.482832,29.85681,0.14410089524849246,1.5271586261106733,2.6061694873420924,0.02,fresh
881,gpr_dataset_0881.in,datasets/sam-29/files/gpr_dataset_0881.in,0.1434477286588526,45.285344,36.977519,17.737137,0.20908601124475273,1.5843982917899804,2.6365628725855546,0.02,fresh
882,gpr_dataset_0882.in,datasets/sam-29/files/gpr_dataset_0882.in,0.4822480023251001,44.252102,26.597657,29.150241,0.13202643754512688,1.3662473954615495,2.6526918932976455,0.02,fresh
883,gpr_dataset_0883.in,datasets/sam-29/files/gpr_dataset_0883.in,0.10355633943734986,43.445474,31.645038,24.909488,0.18785225109862974,1.5483562301143758,2.643707727409188,0.02,fresh
884,gpr_dataset_0884.in,datasets/sam-29/files/gpr_dataset_0884.in,0.21733379693075772,41.004182,33.230551,25.765267,0.16811065766517286,1.4223417894215211,2.6770463496234944,0.02,fresh
885,gpr_dataset_0885.in,datasets/sam-29/files/gpr_dataset_0885.in,0.28900806783945077,46.882592,33.495687,19.621721,0.10162023520815121,1.4780472182592999,2.6778912372976365,0.02,fresh
886,gpr_dataset_0886.in,datasets/sam-29/files/gpr_dataset_0886.in,0.4126695582340697,44.123994,28.714679,27.161327,0.19195512659571584,1.5607932336722279,2.674903492129473,0.02,fresh
887,gpr_dataset_0887.in,datasets/sam-29/files/gpr_dataset_0887.in,0.11237275730037598,41.409198,30.367493,28.223309,0.06020386398868974,1.3740177238154132,2.668098990005513,0.02,fresh
888,gpr_dataset_0888.in,datasets/sam-29/files/gpr_dataset_0888.in,0.3901168424809588,40.8552,35.390138,23.754662,0.09780696326139773,1.5529221018860178,2.6544235300631525,0.02,fresh
889,gpr_dataset_0889.in,datasets/sam-29/files/gpr_dataset_0889.in,0.22365430578007445,37.395972,36.246372,26.357656,0.1456000362090577,1.455494668848537,2.6659291668694474,0.02,fresh
890,gpr_dataset_0890.in,datasets/sam-29/files/gpr_dataset_0890.in,0.4258904269101763,49.222409,33.179976,17.597615,0.12357689896528623,1.589205350669647,2.6082873149008576,0.02,fresh
891,gpr_dataset_0891.in,datasets/sam-29/files/gpr_dataset_0891.in,0.19079348755611544,40.816123,32.967217,26.21666,0.12591748308038778,1.4331094952235515,2.6997103508858915,0.02,fresh
892,gpr_dataset_0892.in,datasets/sam-29/files/gpr_dataset_0892.in,0.3066487730553541,46.546149,27.581033,25.872818,0.10703145007460098,1.3168082955269809,2.659202114915848,0.02,fresh
893,gpr_dataset_0893.in,datasets/sam-29/files/gpr_dataset_0893.in,0.41684715033169295,43.961399,29.267891,26.77071,0.14835018583647722,1.395830031053028,2.6834155460442957,0.02,fresh
894,gpr_dataset_0894.in,datasets/sam-29/files/gpr_dataset_0894.in,0.489915547669868,45.231497,39.595099,15.173404,0.20994699598677352,1.507885618395907,2.68906494966766,0.02,fresh
895,gpr_dataset_0895.in,datasets/sam-29/files/gpr_dataset_0895.in,0.3397132079106324,44.613559,25.568301,29.81814,0.2407245708616278,1.4036426689725945,2.6869774235107733,0.02,fresh
896,gpr_dataset_0896.in,datasets/sam-29/files/gpr_dataset_0896.in,0.2529173210554554,48.289588,38.410316,13.300096,0.0730674417134612,1.5864092890869619,2.6135231375883783,0.02,fresh
897,gpr_dataset_0897.in,datasets/sam-29/files/gpr_dataset_0897.in,0.3273589696808359,36.050872,35.327997,28.621131,0.052062771169541236,1.5722330628102168,2.6930012187858314,0.02,fresh
898,gpr_dataset_0898.in,datasets/sam-29/files/gpr_dataset_0898.in,0.3582149791152446,48.477825,38.956003,12.566172,0.10232082274490324,1.3921078630665442,2.607949131531003,0.02,fresh
899,gpr_dataset_0899.in,datasets/sam-29/files/gpr_dataset_0899.in,0.4841486519086615,45.435888,37.525334,17.038778,0.1022435991591325,1.4145948446885062,2.6521937932653827,0.02,fresh
900,gpr_dataset_0900.in,datasets/sam-29/files/gpr_dataset_0900.in,0.10927106120202255,45.388366,37.960007,16.651627,0.1526468407997395,1.3192876909107822,2.625754611469,0.02,fresh
901,gpr_dataset_0901.in,datasets/sam-29/files/gpr_dataset_0901.in,0.20546912390286157,46.621261,27.91145,25.467289,0.18892052470205528,1.4479682449854574,2.609272697525608,0.02,fresh
902,gpr_dataset_0902.in,datasets/sam-29/files/gpr_dataset_0902.in,0.27066462686563486,40.702485,39.55111,19.746405,0.07909487195684928,1.477430744228541,2.6874307087453952,0.02,fresh
903,gpr_dataset_0903.in,datasets/sam-29/files/gpr_dataset_0903.in,0.17894505577727002,38.628387,39.755849,21.615764,0.10142582162345937,1.3107096493405301,2.648074591916361,0.02,fresh
904,gpr_dataset_0904.in,datasets/sam-29/files/gpr_dataset_0904.in,0.2920555953743533,46.69959,38.302821,14.997589,0.11864298344499667,1.556909913204894,2.688441369190822,0.02,fresh
905,gpr_dataset_0905.in,datasets/sam-29/files/gpr_dataset_0905.in,0.24333915657107125,43.77959,38.89201,17.3284,0.20809180694427315,1.4683029282231475,2.695143380360022,0.02,fresh
906,gpr_dataset_0906.in,datasets/sam-29/files/gpr_dataset_0906.in,0.39851541791002776,45.994139,35.097068,18.908793,0.21893534579348511,1.559260917228188,2.618327200429551,0.02,fresh
907,gpr_dataset_0907.in,datasets/sam-29/files/gpr_dataset_0907.in,0.4167031875048517,42.959555,27.893966,29.146479,0.07700551870582036,1.5336437386563153,2.646155748583214,0.02,fresh
908,gpr_dataset_0908.in,datasets/sam-29/files/gpr_dataset_0908.in,0.16982434046723832,44.22084,27.791173,27.987987,0.14843498603247554,1.593972110393171,2.6690740543090277,0.02,fresh
909,gpr_dataset_0909.in,datasets/sam-29/files/gpr_dataset_0909.in,0.19176241142356792,46.945831,24.644355,28.409814,0.05060958776323002,1.4744756702943627,2.6050761176039825,0.02,fresh
910,gpr_dataset_0910.in,datasets/sam-29/files/gpr_dataset_0910.in,0.16797565808898413,39.560868,36.050807,24.388325,0.14587581345138137,1.4782994644795662,2.683542492187438,0.02,fresh
911,gpr_dataset_0911.in,datasets/sam-29/files/gpr_dataset_0911.in,0.1280134834698751,47.098907,27.256748,25.644345,0.23909086483433178,1.4121380719526995,2.6930006456990867,0.02,fresh
912,gpr_dataset_0912.in,datasets/sam-29/files/gpr_dataset_0912.in,0.35693717669093616,44.039916,37.98625,17.973834,0.17010511639603645,1.515112378910814,2.6343271780192192,0.02,fresh
913,gpr_dataset_0913.in,datasets/sam-29/files/gpr_dataset_0913.in,0.10132267382278935,46.104004,30.323179,23.572817,0.18752392569327592,1.4839521678988832,2.622830017419363,0.02,fresh
914,gpr_dataset_0914.in,datasets/sam-29/files/gpr_dataset_0914.in,0.14613577889602014,43.882088,29.637025,26.480887,0.08696032696404268,1.3382848747850902,2.6408513738229593,0.02,fresh
915,gpr_dataset_0915.in,datasets/sam-29/files/gpr_dataset_0915.in,0.2691719077826944,44.872493,30.607999,24.519508,0.1699970399459955,1.3897173353874268,2.621762388595253,0.02,fresh
916,gpr_dataset_0916.in,datasets/sam-29/files/gpr_dataset_0916.in,0.43826058673571044,41.538885,28.534715,29.9264,0.10095754653678216,1.5089304670979449,2.680225459096722,0.02,fresh
917,gpr_dataset_0917.in,datasets/sam-29/files/gpr_dataset_0917.in,0.2504169294473753,43.192967,26.92091,29.886123,0.15475936966257997,1.5193391897018842,2.6418665481195034,0.02,fresh
918,gpr_dataset_0918.in,datasets/sam-29/files/gpr_dataset_0918.in,0.29702024092982715,47.260914,28.593276,24.14581,0.08633770160631127,1.4540584681415152,2.6466039984509435,0.02,fresh
919,gpr_dataset_0919.in,datasets/sam-29/files/gpr_dataset_0919.in,0.3144988403030343,47.781433,27.4836,24.734967,0.20658439142122226,1.393944672448377,2.6441181678141867,0.02,fresh
920,gpr_dataset_0920.in,datasets/sam-29/files/gpr_dataset_0920.in,0.27093620506663624,39.116013,33.709416,27.174571,0.1430832521974404,1.4939610456016263,2.611144264122873,0.02,fresh
921,gpr_dataset_0921.in,datasets/sam-29/files/gpr_dataset_0921.in,0.1467665488666833,45.358467,37.469255,17.172278,0.24221338029056888,1.513409532072684,2.688072025265989,0.02,fresh
922,gpr_dataset_0922.in,datasets/sam-29/files/gpr_dataset_0922.in,0.43444378447298004,39.458234,33.797864,26.743902,0.18329691817176902,1.4875361655773736,2.6450999220700377,0.02,fresh
923,gpr_dataset_0923.in,datasets/sam-29/files/gpr_dataset_0923.in,0.25376569329009324,38.992201,35.90253,25.105269,0.22892891390582287,1.3520460655507474,2.6222681296589925,0.02,fresh
924,gpr_dataset_0924.in,datasets/sam-29/files/gpr_dataset_0924.in,0.4370984965341932,38.471282,36.736274,24.792444,0.10259984451049674,1.4514806126406494,2.656229919738118,0.02,fresh
925,gpr_dataset_0925.in,datasets/sam-29/files/gpr_dataset_0925.in,0.34980430691994624,42.62863,36.705071,20.666299,0.24388066639760947,1.3072521223768643,2.6257808333765755,0.02,fresh
926,gpr_dataset_0926.in,datasets/sam-29/files/gpr_dataset_0926.in,0.1230967535939326,44.904472,38.307945,16.787583,0.11150763527200563,1.338755802466246,2.6612894949952155,0.02,fresh
927,gpr_dataset_0927.in,datasets/sam-29/files/gpr_dataset_0927.in,0.45371077017220196,45.78268,29.190982,25.026338,0.1446420246811102,1.5085530766178268,2.6100249449599295,0.02,fresh
928,gpr_dataset_0928.in,datasets/sam-29/files/gpr_dataset_0928.in,0.12499406926705202,43.888374,31.248567,24.863059,0.20110755414172365,1.4431883516189354,2.6572137612805333,0.02,fresh
929,gpr_dataset_0929.in,datasets/sam-29/files/gpr_dataset_0929.in,0.1712611617068826,44.710457,35.54496,19.744583,0.2276487905369522,1.5847741363973777,2.6911529486216033,0.02,fresh
930,gpr_dataset_0930.in,datasets/sam-29/files/gpr_dataset_0930.in,0.1077628561467098,48.685184,37.468638,13.846178,0.17639492040495675,1.5531361619610968,2.6695876559710627,0.02,fresh
931,gpr_dataset_0931.in,datasets/sam-29/files/gpr_dataset_0931.in,0.259354889682661,46.612747,33.973642,19.413611,0.17412331417001797,1.5297632579980327,2.657663826745324,0.02,fresh
932,gpr_dataset_0932.in,datasets/sam-29/files/gpr_dataset_0932.in,0.14600026208574246,37.654048,35.734937,26.611015,0.22077419351999256,1.4550877481013749,2.607484914218823,0.02,fresh
933,gpr_dataset_0933.in,datasets/sam-29/files/gpr_dataset_0933.in,0.11332160606031527,44.204621,34.062524,21.732855,0.19120573244510325,1.446998318999167,2.6737884938900467,0.02,fresh
934,gpr_dataset_0934.in,datasets/sam-29/files/gpr_dataset_0934.in,0.4468189711893883,48.303372,28.021119,23.675509,0.059104672884900844,1.430536990027333,2.6713518934965697,0.02,fresh
935,gpr_dataset_0935.in,datasets/sam-29/files/gpr_dataset_0935.in,0.3981989058155836,38.619384,34.807274,26.573342,0.12581694741736854,1.4003718327683536,2.6029007773287103,0.02,fresh
936,gpr_dataset_0936.in,datasets/sam-29/files/gpr_dataset_0936.in,0.4866433868686958,34.695803,38.317903,26.986294,0.1485405801114153,1.5685290159765417,2.666731135900119,0.02,fresh
937,gpr_dataset_0937.in,datasets/sam-29/files/gpr_dataset_0937.in,0.26158625763245624,43.810645,31.414409,24.774946,0.12041645204297112,1.5263679271287403,2.6753048019635695,0.02,fresh
938,gpr_dataset_0938.in,datasets/sam-29/files/gpr_dataset_0938.in,0.32319136974693,47.970361,23.928302,28.101337,0.17132280831755559,1.4522507395891924,2.6975458634909444,0.02,fresh
939,gpr_dataset_0939.in,datasets/sam-29/files/gpr_dataset_0939.in,0.14649240319663903,49.249119,32.677883,18.072998,0.23431824392379563,1.3089831177269133,2.6390621304067836,0.02,fresh
940,gpr_dataset_0940.in,datasets/sam-29/files/gpr_dataset_0940.in,0.4401713332383723,33.971944,37.871121,28.156935,0.05381301304551505,1.5444834477073592,2.6087625825520737,0.02,fresh
941,gpr_dataset_0941.in,datasets/sam-29/files/gpr_dataset_0941.in,0.4528661758472622,47.162638,37.153559,15.683803,0.1682107531289198,1.5152458718581014,2.6416674582118103,0.02,fresh
942,gpr_dataset_0942.in,datasets/sam-29/files/gpr_dataset_0942.in,0.12661150943736763,46.638935,23.772168,29.588897,0.1814420180103899,1.5715795253808904,2.69036739259036,0.02,fresh
943,gpr_dataset_0943.in,datasets/sam-29/files/gpr_dataset_0943.in,0.16317570926540875,37.931332,39.833272,22.235396,0.16811226616925937,1.3609764020198867,2.6348499782049575,0.02,fresh
944,gpr_dataset_0944.in,datasets/sam-29/files/gpr_dataset_0944.in,0.11359472514810971,43.694156,32.153787,24.152057,0.21547371785583747,1.4561523231737925,2.6391092576378092,0.02,fresh
945,gpr_dataset_0945.in,datasets/sam-29/files/gpr_dataset_0945.in,0.28065009336906155,47.276029,27.999966,24.724005,0.17393099916165178,1.4397230795673668,2.6192471793051433,0.02,fresh
946,gpr_dataset_0946.in,datasets/sam-29/files/gpr_dataset_0946.in,0.19965240644083454,45.255947,30.163392,24.580661,0.13558307736816128,1.5144771188397956,2.6649148594384995,0.02,fresh
947,gpr_dataset_0947.in,datasets/sam-29/files/gpr_dataset_0947.in,0.18598597414254683,43.799172,28.12668,28.074148,0.23233481849012633,1.370089770798073,2.686890282990197,0.02,fresh
948,gpr_dataset_0948.in,datasets/sam-29/files/gpr_dataset_0948.in,0.3659875933149953,48.092047,22.227699,29.680254,0.18055891703273447,1.5063254174741139,2.654113657303682,0.02,fresh
949,gpr_dataset_0949.in,datasets/sam-29/files/gpr_dataset_0949.in,0.20623064314591627,45.137462,34.510419,20.352119,0.20931024615160215,1.547766744322847,2.6642666419587826,0.02,fresh
950,gpr_dataset_0950.in,datasets/sam-29/files/gpr_dataset_0950.in,0.2787026451859591,35.389902,37.909401,26.700697,0.16326082933529434,1.5927037428675253,2.6776367348634538,0.02,fresh
951,gpr_dataset_0951.in,datasets/sam-29/files/gpr_dataset_0951.in,0.20437229395698753,43.286013,33.302782,23.411205,0.17770612684308268,1.3474486511553598,2.6400314842186776,0.02,fresh
952,gpr_dataset_0952.in,datasets/sam-29/files/gpr_dataset_0952.in,0.25730152914516724,41.059676,30.565394,28.37493,0.05607993517184151,1.4014532568562972,2.603316216121136,0.02,fresh
953,gpr_dataset_0953.in,datasets/sam-29/files/gpr_dataset_0953.in,0.3702588364644728,49.318641,37.759881,12.921478,0.05298324543194584,1.4032854359776024,2.6599960276352923,0.02,fresh
954,gpr_dataset_0954.in,datasets/sam-29/files/gpr_dataset_0954.in,0.2478216513125474,47.062226,31.711134,21.22664,0.07106379937983898,1.3022245620529913,2.6133372120583043,0.02,fresh
955,gpr_dataset_0955.in,datasets/sam-29/files/gpr_dataset_0955.in,0.25431590103424373,43.690074,37.762538,18.547388,0.16431129780963452,1.5221227314472336,2.653540404917765,0.02,fresh
956,gpr_dataset_0956.in,datasets/sam-29/files/gpr_dataset_0956.in,0.23871777997328178,46.933631,31.995089,21.07128,0.24998504068347555,1.407202710308615,2.6266960177615513,0.02,fresh
957,gpr_dataset_0957.in,datasets/sam-29/files/gpr_dataset_0957.in,0.2899715267016545,45.731619,25.353399,28.914982,0.2038304418432767,1.3341673053892213,2.673742475225822,0.02,fresh
958,gpr_dataset_0958.in,datasets/sam-29/files/gpr_dataset_0958.in,0.461698557357353,43.913517,35.654025,20.432458,0.20534660596692939,1.4656446826522578,2.6920097956696574,0.02,fresh
959,gpr_dataset_0959.in,datasets/sam-29/files/gpr_dataset_0959.in,0.28838807240499237,45.572696,33.555618,20.871686,0.06292529115697475,1.563339359735753,2.67045912514402,0.02,fresh
960,gpr_dataset_0960.in,datasets/sam-29/files/gpr_dataset_0960.in,0.4056382643278903,44.742193,38.689042,16.568765,0.18762185800628534,1.3374794284203346,2.652509060739688,0.02,fresh
961,gpr_dataset_0961.in,datasets/sam-29/files/gpr_dataset_0961.in,0.22234362374731995,44.485885,32.062595,23.45152,0.2143100561911238,1.5642102127430393,2.6556056227507137,0.02,fresh
962,gpr_dataset_0962.in,datasets/sam-29/files/gpr_dataset_0962.in,0.32025223042603357,47.564343,37.32288,15.112777,0.21522558953369525,1.3307126389654047,2.677588867442653,0.02,fresh
963,gpr_dataset_0963.in,datasets/sam-29/files/gpr_dataset_0963.in,0.1544615717013591,49.799349,36.946686,13.253965,0.10096713027694859,1.5883593897695008,2.665264352282048,0.02,fresh
964,gpr_dataset_0964.in,datasets/sam-29/files/gpr_dataset_0964.in,0.37556248332317477,45.028767,32.688041,22.283192,0.1281144405025591,1.5797621101444252,2.6412077281782174,0.02,fresh
965,gpr_dataset_0965.in,datasets/sam-29/files/gpr_dataset_0965.in,0.1198504073811157,41.821388,33.719613,24.458999,0.07232536385529836,1.4805020104136706,2.6240040021549325,0.02,fresh
966,gpr_dataset_0966.in,datasets/sam-29/files/gpr_dataset_0966.in,0.4854661931818084,44.147389,29.38044,26.472171,0.23889233935651683,1.598568290392219,2.6770017207056878,0.02,fresh
967,gpr_dataset_0967.in,datasets/sam-29/files/gpr_dataset_0967.in,0.14050107093496647,39.924546,35.635785,24.439669,0.2168896081620672,1.4183289588905712,2.6929029259939075,0.02,fresh
968,gpr_dataset_0968.in,datasets/sam-29/files/gpr_dataset_0968.in,0.3245661064752181,44.345484,38.237044,17.417472,0.05789406501147627,1.5196363142091027,2.6030419655293686,0.02,fresh
969,gpr_dataset_0969.in,datasets/sam-29/files/gpr_dataset_0969.in,0.4108640167231279,42.351731,33.306961,24.341308,0.053155631206441026,1.354689496282164,2.6514598096805058,0.02,fresh
970,gpr_dataset_0970.in,datasets/sam-29/files/gpr_dataset_0970.in,0.25272483694113107,42.135306,33.359444,24.50525,0.18762446098818425,1.3213459902093694,2.6810163267340017,0.02,fresh
971,gpr_dataset_0971.in,datasets/sam-29/files/gpr_dataset_0971.in,0.49096664222243924,46.118926,26.988237,26.892837,0.11297867716359744,1.3110380529092898,2.6044645612686,0.02,fresh
972,gpr_dataset_0972.in,datasets/sam-29/files/gpr_dataset_0972.in,0.21027109593854645,42.972555,31.626497,25.400948,0.1725401352417586,1.547911790516874,2.652766398868757,0.02,fresh
